Match ID,Date,Venue,Team1,Team2,Toss winner,Toss decision,Stage,First innings score,First innings wicket,Second innings score,Second innings wicket,Match winner,Won by,Margin,Player of the match,
441,13-05-2014,JSCA International Cricket Stadium,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Group,Bat,148,8,149,5,Chennai Super Kings,Wickets,5,Ravindra Jadeja,
442,13-05-2014,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Group,Field,186,4,170,7,Royal Challengers Bangalore,Runs,16,Yuvraj Singh,
443,14-05-2014,Rajiv Gandhi International Cricket Stadium,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,Group,Field,205,5,211,4,Kings XI Punjab,Wickets,6,Wriddhiman Saha,
444,14-05-2014,Barabati Stadium,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Group,Field,141,5,142,4,Kolkata Knight Riders,Wickets,6,Robin Uthappa,
445,15-05-2014,Sardar Patel Stadium,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,Group,Field,201,6,139,9,Rajasthan Royals,Runs,62,Ajinkya Rahane,
446,18-05-2014,JSCA International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,Group,Bat,138,4,142,5,Royal Challengers Bangalore,Wickets,5,AB de Villiers,
447,18-05-2014,Rajiv Gandhi International Cricket Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Group,Bat,142,8,146,3,Kolkata Knight Riders,Wickets,7,Umesh Yadav,
448,19-05-2014,Sardar Patel Stadium,Mumbai Indians,Rajasthan Royals,Mumbai Indians,Group,Bat,178,3,153,8,Mumbai Indians,Runs,25,Michael Hussey,
449,19-05-2014,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Group,Field,164,7,165,6,Kings XI Punjab,Wickets,4,Axar Patel,
450,20-05-2014,Rajiv Gandhi International Cricket Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Group,Bat,160,6,161,3,Sunrisers Hyderabad,Wickets,7,David Warner,
451,20-05-2014,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Group,Field,154,4,156,2,Kolkata Knight Riders,Wickets,8,Robin Uthappa,
452,21-05-2014,Punjab Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Group,Field,156,8,159,3,Mumbai Indians,Wickets,7,Lendl Simmons,
453,22-05-2014,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Group,Field,195,4,165,5,Kolkata Knight Riders,Runs,30,Robin Uthappa,
454,22-05-2014,JSCA International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Group,Field,185,3,189,4,Sunrisers Hyderabad,Wickets,6,David Warner,
455,23-05-2014,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,Group,Field,173,10,158,4,Mumbai Indians,Runs,15,Michael Hussey,
456,23-05-2014,Punjab Cricket Association Stadium,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,Group,Field,179,4,163,8,Kings XI Punjab,Runs,16,Shaun Marsh,
457,24-05-2014,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Group,Field,154,6,160,2,Chennai Super Kings,Wickets,8,Mahendra Singh Dhoni,
458,24-05-2014,Eden Gardens,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Group,Field,160,7,161,6,Kolkata Knight Riders,Wickets,4,Yusuf Pathan,
459,25-05-2014,Punjab Cricket Association Stadium,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Group,Field,115,10,119,3,Kings XI Punjab,Wickets,7,Manan Vohra,
460,25-05-2014,Wankhede Stadium,Rajasthan Royals,Mumbai Indians,Mumbai Indians,Group,Field,189,4,195,5,Mumbai Indians,Wickets,5,Corey Anderson,
461,28-05-2014,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Playoff,Field,163,8,135,8,Kolkata Knight Riders,Runs,28,Umesh Yadav,
462,28-05-2014,Brabourne Stadium,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Playoff,Field,173,8,176,3,Chennai Super Kings,Wickets,7,Suresh Raina,
463,30-05-2014,Wankhede Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,Playoff,Field,226,6,202,7,Kings XI Punjab,Runs,24,Virender Sehwag,
464,1/6/2014,M. Chinnaswamy Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,Final,Field,199,4,200,7,Kolkata Knight Riders,Wickets,3,Manish Pandey,
465,8/4/2015,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,168,3,170,3,Kolkata Knight Riders,Wickets,7,Morne Morkel,
466,9/4/2015,M. A. Chidambaram Stadium,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,Field,Group,150,7,149,9,Chennai Super Kings,Run,1,Ashish Nehra,
467,10/4/2015,MCA Stadium,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,Field,Group,162,7,136,8,Rajasthan Royals,Runs,26,James Faulkner,
468,11/4/2015,M. A. Chidambaram Stadium,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Bat,Group,209,4,164,6,Chennai Super Kings,Runs,45,Brendon McCullum,
469,11/4/2015,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,177,6,179,7,Royal Challengers Bangalore,Wickets,3,Chris Gayle,
470,12/4/2015,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Field,Group,184,3,186,7,Rajasthan Royals,Wickets,3,Deepak Hooda,
471,12/4/2015,Wankhede Stadium,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Field,Group,177,5,159,7,Kings XI Punjab,Runs,18,George Bailey,
472,13-04-2015,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,166,10,172,2,Sunrisers Hyderabad,Wickets,8,David Warner ,
473,14-04-2015,Sardar Patel Stadium,Mumbai Indians,Rajasthan Royals,Mumbai Indians,Bat,Group,164,5,165,3,Rajasthan Royals,Wickets,7,Steve Smith,
474,15-04-2015,MCA Stadium,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,Bat,Group,165,7,169,5,Delhi Daredevils,Wickets,5,Mayank Agarwal,
475,16-04-2015,ACA-VDCA Stadium,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,Field,Group,127,5,131,4,Rajasthan Royals,Wickets,6,Ajinkya Rahane,
476,17-04-2015,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Bat,Group,183,7,189,4,Chennai Super Kings,Wickets,6,Ashish Nehra,
477,18-04-2015,ACA-VDCA Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,Bat,Group,167,4,163,8,Delhi Daredevils,Runs,4,JP Duminy,
478,18-04-2015,MCA Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,155,9,159,6,Kolkata Knight Riders,Wickets,4,Andre Russell,
479,19-04-2015,Sardar Patel Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Bat,Group,156,4,157,2,Rajasthan Royals,Wickets,8,Ajinkya Rahane,
480,19-04-2015,M. Chinnaswamy Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,209,7,191,7,Mumbai Indians,Runs,18,Harbhajan Singh,
481,20-04-2015,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,146,8,147,4,Kolkata Knight Riders,Wickets,6,Umesh Yadav,
482,21-04-2015,Sardar Patel Stadium,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,Field,Group,191,6,191,6,Kings XI Punjab,Super Over,,Shaun Marsh,
483,22-04-2015,ACA-VDCA Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,176,4,101,4,Sunrisers Hyderabad,Runs,16,David Warner ,
484,22-04-2015,M. Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,181,8,154,8,Chennai Super Kings,Runs,27,Suresh Raina,
485,23-04-2015,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Mumbai Indians,Field,Group,190,4,153,9,Delhi Daredevils,Runs,37,Shreyas Iyer,
486,24-04-2015,Sardar Patel Stadium,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,130,9,134,1,Royal Challengers Bangalore,Wickets,9,Mitchell Starc,
487,25-04-2015,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Bat,Group,157,8,137,8,Mumbai Indians,Runs,20,Lasith Malinga,
488,25-04-2015,M. A. Chidambaram Stadium,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,Bat,Group,192,3,95,9,Chennai Super Kings,Runs,97,Brendon McCullum,
489,26-04-2015,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,
490,26-04-2015,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,95,10,99,0,Royal Challengers Bangalore,Wickets,10,Varun Aaron,
491,27-04-2015,Punjab Cricket Association Stadium,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,Field,Group,150,6,130,9,Sunrisers Hyderabad,Runs,20,Trent Boult,
492,28-04-2015,M. A. Chidambaram Stadium,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,134,6,132,9,Chennai Super Kings,Runs,2,Dwayne Bravo,
493,29-04-2015,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Field,Group,200,7,,,,,,,
494,30-04-2015,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,165,9,169,3,Kolkata Knight Riders,Wickets,7,Andre Russell,
495,1/5/2015,Feroz Shah Kotla,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,Field,Group,118,8,119,1,Delhi Daredevils,Wickets,9,Nathan Coulter-Nile,
496,1/5/2015,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Field,Group,187,5,179,7,Mumbai Indians,Runs,8,Ambati Rayudu,
497,2/5/2015,M. Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,111,4,115,3,Royal Challengers Bangalore,Wickets,7,Mandeep Singh,
498,2/5/2015,Rajiv Gandhi International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Field,Group,192,7,170,6,Sunrisers Hyderabad,Runs,22,David Warner ,
499,3/5/2015,Punjab Cricket Association Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Bat,Group,172,3,149,7,Mumbai Indians,Runs,23,Lendl Simmons,
500,3/5/2015,Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,Field,Group,189,2,175,7,Rajasthan Royals,Runs,14,Ajinkya Rahane,
501,4/5/2015,M. A. Chidambaram Stadium,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,Bat,Group,148,9,124,10,Chennai Super Kings,Runs,24,Suresh Raina,
502,4/5/2015,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,167,7,132,9,Kolkata Knight Riders,Runs,35,Umesh Yadav,
503,5/5/2015,Wankhede Stadium,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,Bat,Group,152,6,153,5,Mumbai Indians,Wickets,5,Harbhajan Singh,
504,6/5/2015,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Field,Group,226,3,88,10,Royal Challengers Bangalore,Runs,138,Chris Gayle,
505,7/5/2015,Brabourne Stadium,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,Field,Group,201,4,194,7,Sunrisers Hyderabad,Runs,7,Eoin Morgan,
506,7/5/2015,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,Bat,Group,171,7,158,6,Kolkata Knight Riders,Runs,13,Piyush Chawla,
507,8/5/2015,M. A. Chidambaram Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Bat,Group,158,5,159,4,Mumbai Indians,Wickets,6,Hardik Pandya,
508,9/5/2015,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Bat,Group,183,5,184,9,Kolkata Knight Riders,Wickets,1,Andre Russell,
509,9/5/2015,Chhattisgarh International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,Bat,Group,163,4,157,4,Sunrisers Hyderabad,Runs,6,Moises Henriques,
510,10/5/2015,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,Bat,Group,235,1,196,7,Royal Challengers Bangalore,Runs,39,AB de Villiers,
511,10/5/2015,M. A. Chidambaram Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Bat,Group,157,5,145,9,Chennai Super Kings,Runs,12,Ravindra Jadeja,
512,11/5/2015,Rajiv Gandhi International Cricket Stadium,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,Bat,Group,185,5,180,7,Sunrisers Hyderabad,Runs,5,David Warner ,
513,12/5/2015,Chhattisgarh International Cricket Stadium,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,Bat,Group,119,6,120,4,Delhi Daredevils,Wickets,6,Zaheer Khan,
514,13-05-2015,Punjab Cricket Association Stadium,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,106,6,84,6,Kings XI Punjab,Runs,22,Axar Patel,
515,14-05-2015,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,171,4,166,7,Mumbai Indians,Runs,5,Hardik Pandya,
516,15-05-2015,Rajiv Gandhi International Cricket Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,Bat,Group,135,3,83,4,Royal Challengers Bangalore,Wickets,6,Virat Kohli,
517,16-05-2015,Punjab Cricket Association Stadium,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,Bat,Group,130,7,134,3,Chennai Super Kings,Wickets,7,Pawan Negi,
518,16-05-2015,Brabourne Stadium,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Bat,Group,199,6,190,9,Rajasthan Royals,Runs,9,Shane Watson,
519,17-05-2015,M. Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,187,5,2,0,,,,,
520,17-05-2015,Rajiv Gandhi International Cricket Stadium,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Bat,Group,113,10,114,1,Mumbai Indians,Wickets,9,Mitchell McClenaghan,
521,19-05-2015,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Bat,Playoff,187,6,162,10,Mumbai Indians,Runs,25,Kieron Pollard,
522,20-05-2015,MCA Stadium,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Bat,Playoff,180,4,109,10,Royal Challengers Bangalore,Runs,71,AB de Villiers,
523,22-05-2015,JSCA International Cricket Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Field,Playoff,139,8,140,7,Chennai Super Kings,Wickets,3,Ashish Nehra,
524,24-05-2015,Eden Gardens,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Field,Final,202,5,161,8,Mumbai Indians,Runs,41,Rohit Sharma,
525,9/4/2016,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiants,Mumbai Indians,Bat,Group,121,8,126,1,Rising Pune Supergiants,Wickets,9,Ajinkya Rahane,
526,10/4/2016,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,98,10,99,1,Kolkata Knight Riders,Wickets,9,Andre Russell,
527,11/4/2016,Punjab Cricket Association Stadium,Kings XI Punjab,Gujarat Lions,Gujarat Lions,Field,Group,161,6,162,5,Gujarat Lions,Wickets,5,Aaron Finch,
528,12/4/2016,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,227,4,182,6,Royal Challengers Bangalore,Runs,45,AB de Villiers,
529,13-04-2016,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Field,Group,187,5,188,4,Mumbai Indians,Wickets,6,Rohit Sharma,
530,14-04-2016,Saurashtra Cricket Association Stadium,Rising Pune Supergiants,Gujarat Lions,Rising Pune Supergiants,Bat,Group,163,5,164,3,Gujarat Lions,Wickets,7,Aaron Finch,
531,15-04-2016,Feroz Shah Kotla,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,Field,Group,111,9,113,2,Delhi Daredevils,Wickets,8,Amit Mishra,
532,16-04-2016,Rajiv Gandhi International Cricket Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Bat,Group,142,7,146,2,Kolkata Knight Riders,Wickets,8,Gautam Gambhir,
533,16-04-2016,Wankhede Stadium,Mumbai Indians,Gujarat Lions,Gujarat Lions,Field,Group,143,8,147,7,Gujarat Lions,Wickets,3,Aaron Finch,
534,17-04-2016,Punjab Cricket Association Stadium,Rising Pune Supergiants,Kings XI Punjab,Rising Pune Supergiants,Bat,Group,152,7,153,4,Kings XI Punjab,Wickets,6,Manan Vohra,
535,17-04-2016,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Field,Group,191,5,192,3,Delhi Daredevils,Wickets,7,Quinton de Kock,
536,18-04-2016,Rajiv Gandhi International Cricket Stadium,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,142,6,145,3,Sunrisers Hyderabad,Wickets,7,David Warner,
537,19-04-2016,Punjab Cricket Association Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,138,8,141,4,Kolkata Knight Riders,Wickets,6,Robin Uthappa,
538,20-04-2016,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Field,Group,170,7,171,4,Mumbai Indians,Wickets,6,Rohit Sharma,
539,21-04-2016,Saurashtra Cricket Association Stadium,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,135,8,137,0,Sunrisers Hyderabad,Wickets,10,Bhuvneshwar Kumar,
540,22-04-2016,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Rising Pune Supergiants,Rising Pune Supergiants,Field,Group,185,3,172,8,Royal Challengers Bangalore,Runs,13,AB de Villiers,
541,23-04-2016,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Mumbai Indians,Field,Group,164,4,154,7,Delhi Daredevils,Runs,10,Sanju Samson,
542,23-04-2016,Rajiv Gandhi International Cricket Stadium,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,143,6,146,5,Sunrisers Hyderabad,Wickets,5,Mustafizur Rahman,
543,24-04-2016,Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,Gujarat Lions,Royal Challengers Bangalore,Bat,Group,180,2,182,4,Gujarat Lions,Wickets,6,Virat Kohli,
544,24-04-2016,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,160,5,162,8,Kolkata Knight Riders,Wickets,2,Suryakumar Yadav,
545,25-04-2016,Punjab Cricket Association Stadium,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,Field,Group,189,6,164,7,Mumbai Indians,Runs,25,Parthiv Patel,
546,26-04-2016,Rajiv Gandhi International Cricket Stadium,Sunrisers Hyderabad,Rising Pune Supergiants,Rising Pune Supergiants,Field,Group,118,8,94,3,Rising Pune Supergiants,Runs,34,Ashok Dinda,
547,27-04-2016,Feroz Shah Kotla,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,Field,Group,172,6,171,5,Gujarat Lions,Runs,1,Chris Morris,
548,28-04-2016,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Field,Group,174,5,178,4,Mumbai Indians,Wickets,6,Rohit Sharma,
549,29-04-2016,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,Field,Group,195,3,196,7,Gujarat Lions,Wickets,3,Dwayne Smith,
550,30-04-2016,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,186,8,159,10,Delhi Daredevils,Runs,27,Carlos Brathwaite,
551,30-04-2016,Rajiv Gandhi International Cricket Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,194,5,179,6,Sunrisers Hyderabad,Runs,15,David Warner,
552,1/5/2016,Saurashtra Cricket Association Stadium,Kings XI Punjab,Gujarat Lions,Gujarat Lions,Field,Group,154,10,131,9,Kings XI Punjab,Runs,23,Axar Patel,
553,1/5/2016,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,Field,Group,159,5,161,2,Mumbai Indians,Wickets,8,Rohit Sharma,
554,2/5/2016,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,185,7,189,5,Kolkata Knight Riders,Wickets,5,Andre Russell,
555,3/5/2016,Saurashtra Cricket Association Stadium,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,Field,Group,149,7,150,2,Delhi Daredevils,Wickets,8,Rishabh Pant,
556,4/5/2016,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Field,Group,164,3,157,9,Kolkata Knight Riders,Runs,7,Andre Russell,
557,5/5/2016,Feroz Shah Kotla,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,Field,Group,162,7,166,3,Rising Pune Supergiants,Wickets,7,Ajinkya Rahane,
558,6/5/2016,Rajiv Gandhi International Cricket Stadium,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,126,6,129,5,Sunrisers Hyderabad,Wickets,5,Bhuvneshwar Kumar,
559,7/5/2016,M. Chinnaswamy Stadium,Rising Pune Supergiants,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,191,6,195,3,Royal Challengers Bangalore,Wickets,7,Virat Kohli,
560,7/5/2016,Punjab Cricket Association Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,Field,Group,181,5,172,5,Kings XI Punjab,Runs,9,Marcus Stoinis,
561,8/5/2016,ACA-VDCA Stadium,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Field,Group,177,3,92,10,Sunrisers Hyderabad,Runs,85,Ashish Nehra,
562,8/5/2016,Eden Gardens,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,Field,Group,158,4,164,5,Gujarat Lions,Wickets,5,Praveen Kumar,
563,9/5/2016,Punjab Cricket Association Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Field,Group,175,6,174,4,Royal Challengers Bangalore,Runs,1,Shane Watson,
564,10/5/2016,ACA-VDCA Stadium,Sunrisers Hyderabad,Rising Pune Supergiants,Sunrisers Hyderabad,Bat,Group,137,8,133,8,Sunrisers Hyderabad,Runs,4,Adam Zampa,
565,11/5/2016,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Field,Group,151,4,153,4,Mumbai Indians,Wickets,6,Krunal Pandya,
566,12/5/2016,Rajiv Gandhi International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,Field,Group,146,8,150,3,Delhi Daredevils,Wickets,7,Chris Morris,
567,13-05-2016,ACA-VDCA Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Bat,Group,124,9,127,3,Kings XI Punjab,Wickets,7,Marcus Stoinis,
568,14-05-2016,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,Field,Group,248,3,104,10,Royal Challengers Bangalore,Runs,144,AB de Villiers,
569,14-05-2016,Eden Gardens,Rising Pune Supergiants,Kolkata Knight Riders,Rising Pune Supergiants,Bat,Group,103,6,66,2,Kolkata Knight Riders,Wickets,8,Yusuf Pathan,
570,15-05-2016,Punjab Cricket Association Stadium,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,Bat,Group,179,4,180,3,Sunrisers Hyderabad,Wickets,7,Hashim Amla,
571,15-05-2016,ACA-VDCA Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,Field,Group,206,4,126,10,Mumbai Indians,Runs,80,Krunal Pandya,
572,16-05-2016,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,183,5,186,1,Royal Challengers Bangalore,Wickets,9,Virat Kohli,
573,17-05-2016,ACA-VDCA Stadium,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,Field,Group,121,6,76,1,Rising Pune Supergiants,Runs,19,Ashok Dinda,
574,18-05-2016,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Field,Group,211,3,120,9,Royal Challengers Bangalore,Runs,82,Virat Kohli,
575,19-05-2016,Green Park Stadium,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,Field,Group,124,8,125,4,Gujarat Lions,Wickets,6,Dwayne Smith,
576,20-05-2016,Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,Field,Group,158,7,161,4,Delhi Daredevils,Wickets,6,Karun Nair,
577,21-05-2016,ACA-VDCA Stadium,Kings XI Punjab,Rising Pune Supergiants,Kings XI Punjab,Bat,Group,172,7,173,6,Rising Pune Supergiants,Wickets,4,Mahendra Singh Dhoni,
578,21-05-2016,Green Park Stadium,Mumbai Indians,Gujarat Lions,Gujarat Lions,Field,Group,172,8,173,4,Gujarat Lions,Wickets,6,Suresh Raina,
579,22-05-2016,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,171,6,149,8,Kolkata Knight Riders,Runs,22,Yusuf Pathan,
580,22-05-2016,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,138,8,139,4,Royal Challengers Bangalore,Wickets,6,Virat Kohli,
581,24-05-2016,M. Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Playoff,158,10,159,6,Royal Challengers Bangalore,Wickets,4,AB de Villiers,
582,25-05-2016,Feroz Shah Kotla,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Field,Playoff,162,8,140,8,Sunrisers Hyderabad,Runs,22,Moises Henriques,
583,27-05-2016,Feroz Shah Kotla,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Playoff,162,7,163,6,Sunrisers Hyderabad,Wickets,4,David Warner,
584,29-05-2016,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,Bat,Final,208,7,200,7,Sunrisers Hyderabad,Runs,8,Ben Cutting,
